INSPIIRED.17,NA,clone7,INSPIIRED,clone7-1,R,365,FB-P5-Rd1-LTR.17,FB-P7-Rd2-LC.17,POOL-ISA-AVRO-19-Clin,10/27/21,hg18,SIN-LV,Empty-bed,LCbrcd,p746vector,NA,NA
INSPIIRED.18,NA,clone7,INSPIIRED,clone7-2,R,365,FB-P5-Rd1-LTR.18,FB-P7-Rd2-LC.18,POOL-ISA-AVRO-19-Clin,10/27/21,hg18,SIN-LV,Empty-bed,LCbrcd,p746vector,NA,NA
INSPIIRED.19,NA,clone7,INSPIIRED,clone7-3,R,365,FB-P5-Rd1-LTR.19,FB-P7-Rd2-LC.19,POOL-ISA-AVRO-19-Clin,10/27/21,hg18,SIN-LV,Empty-bed,LCbrcd,p746vector,NA,NA
INSPIIRED.20,NA,clone7,INSPIIRED,clone7-4,R,365,FB-P5-Rd1-LTR.20,FB-P7-Rd2-LC.20,POOL-ISA-AVRO-19-Clin,10/27/21,hg18,SIN-LV,Empty-bed,LCbrcd,p746vector,NA,NA
