INSPIIRED.29,NA,pool3,INSPIIRED,pool3-1,R,365,FB-P5-Rd1-LTR.29,FB-P7-Rd2-LC.29,POOL-ISA-AVRO-19-Clin,10/27/21,hg18,SIN-LV,Empty-bed,LCbrcd,p746vector,NA,NA
INSPIIRED.30,NA,pool3,INSPIIRED,pool3-2,R,365,FB-P5-Rd1-LTR.30,FB-P7-Rd2-LC.30,POOL-ISA-AVRO-19-Clin,10/27/21,hg18,SIN-LV,Empty-bed,LCbrcd,p746vector,NA,NA
INSPIIRED.31,NA,pool3,INSPIIRED,pool3-3,R,365,FB-P5-Rd1-LTR.31,FB-P7-Rd2-LC.31,POOL-ISA-AVRO-19-Clin,10/27/21,hg18,SIN-LV,Empty-bed,LCbrcd,p746vector,NA,NA
INSPIIRED.32,NA,pool3,INSPIIRED,pool3-4,R,365,FB-P5-Rd1-LTR.32,FB-P7-Rd2-LC.32,POOL-ISA-AVRO-19-Clin,10/27/21,hg18,SIN-LV,Empty-bed,LCbrcd,p746vector,NA,NA
