INSPIIRED.13,NA,clone4,INSPIIRED,clone4-1,R,365,FB-P5-Rd1-LTR.13,FB-P7-Rd2-LC.13,POOL-ISA-AVRO-19-Clin,10/27/21,hg18,SIN-LV,Empty-bed,LCbrcd,p746vector,NA,NA
INSPIIRED.14,NA,clone4,INSPIIRED,clone4-2,R,365,FB-P5-Rd1-LTR.14,FB-P7-Rd2-LC.14,POOL-ISA-AVRO-19-Clin,10/27/21,hg18,SIN-LV,Empty-bed,LCbrcd,p746vector,NA,NA
INSPIIRED.15,NA,clone4,INSPIIRED,clone4-3,R,365,FB-P5-Rd1-LTR.15,FB-P7-Rd2-LC.15,POOL-ISA-AVRO-19-Clin,10/27/21,hg18,SIN-LV,Empty-bed,LCbrcd,p746vector,NA,NA
INSPIIRED.16,NA,clone4,INSPIIRED,clone4-4,R,365,FB-P5-Rd1-LTR.16,FB-P7-Rd2-LC.16,POOL-ISA-AVRO-19-Clin,10/27/21,hg18,SIN-LV,Empty-bed,LCbrcd,p746vector,NA,NA
