INSPIIRED.25,NA,pool2,INSPIIRED,pool2-1,R,365,FB-P5-Rd1-LTR.25,FB-P7-Rd2-LC.25,POOL-ISA-AVRO-19-Clin,10/27/21,hg18,SIN-LV,Empty-bed,LCbrcd,p746vector,NA,NA
INSPIIRED.26,NA,pool2,INSPIIRED,pool2-2,R,365,FB-P5-Rd1-LTR.26,FB-P7-Rd2-LC.26,POOL-ISA-AVRO-19-Clin,10/27/21,hg18,SIN-LV,Empty-bed,LCbrcd,p746vector,NA,NA
INSPIIRED.27,NA,pool2,INSPIIRED,pool2-3,R,365,FB-P5-Rd1-LTR.27,FB-P7-Rd2-LC.27,POOL-ISA-AVRO-19-Clin,10/27/21,hg18,SIN-LV,Empty-bed,LCbrcd,p746vector,NA,NA
INSPIIRED.28,NA,pool2,INSPIIRED,pool2-4,R,365,FB-P5-Rd1-LTR.28,FB-P7-Rd2-LC.28,POOL-ISA-AVRO-19-Clin,10/27/21,hg18,SIN-LV,Empty-bed,LCbrcd,p746vector,NA,NA
