INSPIIRED.9,NA,clone3,INSPIIRED,clone3-1,R,365,FB-P5-Rd1-LTR.9,FB-P7-Rd2-LC.9,POOL-ISA-AVRO-19-Clin,10/27/21,hg18,SIN-LV,Empty-bed,LCbrcd,p746vector,NA,NA
INSPIIRED.10,NA,clone3,INSPIIRED,clone3-2,R,365,FB-P5-Rd1-LTR.10,FB-P7-Rd2-LC.10,POOL-ISA-AVRO-19-Clin,10/27/21,hg18,SIN-LV,Empty-bed,LCbrcd,p746vector,NA,NA
INSPIIRED.11,NA,clone3,INSPIIRED,clone3-3,R,365,FB-P5-Rd1-LTR.11,FB-P7-Rd2-LC.11,POOL-ISA-AVRO-19-Clin,10/27/21,hg18,SIN-LV,Empty-bed,LCbrcd,p746vector,NA,NA
INSPIIRED.12,NA,clone3,INSPIIRED,clone3-4,R,365,FB-P5-Rd1-LTR.12,FB-P7-Rd2-LC.12,POOL-ISA-AVRO-19-Clin,10/27/21,hg18,SIN-LV,Empty-bed,LCbrcd,p746vector,NA,NA
